river;agency;station_code;station_name;date;discharge;flag
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-09 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-10 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-11 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-12 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-13 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-14 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-15 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-16 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-17 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-18 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-19 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-20 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-21 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-22 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-23 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-24 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-25 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-26 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-27 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-02-28 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-01 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-02 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-03 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-04 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-05 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-06 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-07 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-08 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-09 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-10 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-11 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-12 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-13 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-14 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-15 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-16 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-17 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-18 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-19 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-20 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-21 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-22 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-23 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-24 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-25 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-26 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-27 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-28 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-29 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-30 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-03-31 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-01 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-02 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-03 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-04 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-05 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-06 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-07 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-08 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-09 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-10 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-11 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-12 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-13 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-14 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-15 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-16 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-17 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-18 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-19 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-20 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-21 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-22 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-23 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-24 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-25 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-26 00:00:00;3710;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-27 00:00:00;3740;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-28 00:00:00;3790;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-29 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-04-30 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-01 00:00:00;3960;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-02 00:00:00;4110;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-03 00:00:00;4250;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-04 00:00:00;4390;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-05 00:00:00;4530;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-06 00:00:00;4810;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-07 00:00:00;5380;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-08 00:00:00;5950;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-09 00:00:00;7360;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-10 00:00:00;8500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-11 00:00:00;9910;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-12 00:00:00;11300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-13 00:00:00;14200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-14 00:00:00;16100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-15 00:00:00;17300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-16 00:00:00;18400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-17 00:00:00;19800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-18 00:00:00;21000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-19 00:00:00;21500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-20 00:00:00;21500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-21 00:00:00;21200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-22 00:00:00;21000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-23 00:00:00;21000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-24 00:00:00;21200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-25 00:00:00;21800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-26 00:00:00;22700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-27 00:00:00;23200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-28 00:00:00;23200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-29 00:00:00;22900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-30 00:00:00;22400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-05-31 00:00:00;22100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-01 00:00:00;21500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-02 00:00:00;21200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-03 00:00:00;21800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-04 00:00:00;22700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-05 00:00:00;23500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-06 00:00:00;24600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-07 00:00:00;24900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-08 00:00:00;24900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-09 00:00:00;24800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-10 00:00:00;24200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-11 00:00:00;23400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-12 00:00:00;22800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-13 00:00:00;22300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-14 00:00:00;21700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-15 00:00:00;21600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-16 00:00:00;21900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-17 00:00:00;21900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-18 00:00:00;21500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-19 00:00:00;20900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-20 00:00:00;20300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-21 00:00:00;19800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-22 00:00:00;20000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-23 00:00:00;21600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-24 00:00:00;24100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-25 00:00:00;25900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-26 00:00:00;26600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-27 00:00:00;26500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-28 00:00:00;25700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-29 00:00:00;24700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-06-30 00:00:00;23600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-01 00:00:00;22700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-02 00:00:00;22100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-03 00:00:00;21500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-04 00:00:00;21100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-05 00:00:00;20600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-06 00:00:00;20400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-07 00:00:00;20100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-08 00:00:00;19900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-09 00:00:00;19400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-10 00:00:00;19100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-11 00:00:00;18700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-12 00:00:00;18300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-13 00:00:00;17900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-14 00:00:00;17500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-15 00:00:00;17200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-16 00:00:00;17200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-17 00:00:00;17200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-18 00:00:00;17500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-19 00:00:00;18200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-20 00:00:00;18900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-21 00:00:00;19100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-22 00:00:00;18700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-23 00:00:00;18100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-24 00:00:00;17700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-25 00:00:00;17200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-26 00:00:00;16600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-27 00:00:00;16000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-28 00:00:00;15500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-29 00:00:00;15100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-30 00:00:00;14800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-07-31 00:00:00;14600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-01 00:00:00;14400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-02 00:00:00;14200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-03 00:00:00;14000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-04 00:00:00;13900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-05 00:00:00;13700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-06 00:00:00;13600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-07 00:00:00;13600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-08 00:00:00;14100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-09 00:00:00;14500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-10 00:00:00;15000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-11 00:00:00;15300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-12 00:00:00;15400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-13 00:00:00;15100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-14 00:00:00;14800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-15 00:00:00;14600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-16 00:00:00;14600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-17 00:00:00;14400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-18 00:00:00;14200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-19 00:00:00;13900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-20 00:00:00;13600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-21 00:00:00;13600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-22 00:00:00;14000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-23 00:00:00;14100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-24 00:00:00;13900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-25 00:00:00;13800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-26 00:00:00;13900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-27 00:00:00;14100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-28 00:00:00;14300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-29 00:00:00;14400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-30 00:00:00;14500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-08-31 00:00:00;14800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-01 00:00:00;14900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-02 00:00:00;14900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-03 00:00:00;14900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-04 00:00:00;14800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-05 00:00:00;14600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-06 00:00:00;14400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-07 00:00:00;14000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-08 00:00:00;13800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-09 00:00:00;13600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-10 00:00:00;13400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-11 00:00:00;13300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-12 00:00:00;13300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-13 00:00:00;13300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-14 00:00:00;13400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-15 00:00:00;13500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-16 00:00:00;13400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-17 00:00:00;13400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-18 00:00:00;13300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-19 00:00:00;13300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-20 00:00:00;13200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-21 00:00:00;13100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-22 00:00:00;13000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-23 00:00:00;12800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-24 00:00:00;12700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-25 00:00:00;12500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-26 00:00:00;12500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-27 00:00:00;12400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-28 00:00:00;12200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-29 00:00:00;12100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-09-30 00:00:00;12000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-01 00:00:00;11800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-02 00:00:00;11700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-03 00:00:00;11700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-04 00:00:00;11600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-05 00:00:00;11400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-06 00:00:00;11400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-07 00:00:00;11300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-08 00:00:00;11200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-09 00:00:00;11100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-10 00:00:00;11000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-11 00:00:00;11000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-12 00:00:00;11000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-13 00:00:00;11000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-14 00:00:00;10900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-15 00:00:00;10800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-16 00:00:00;10800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-17 00:00:00;10700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-18 00:00:00;10700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-19 00:00:00;10700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-20 00:00:00;10500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-21 00:00:00;10300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-22 00:00:00;10200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-23 00:00:00;10100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-24 00:00:00;9910;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1973-10-25 00:00:00;9770;A
